date,period,demand,wind
2018-09-11,1,491.1648768000001,40.5187284263125
2018-09-11,2,479.74675549090915,0.7867714257536409
2018-09-11,3,486.4827508363636,0.708094283178277
2018-09-11,4,487.5444968727273,0.708094283178277
2018-09-11,5,490.2597818181818,0.7474328544659588
2018-09-11,6,485.7865239272727,0.7474328544659588
2018-09-11,7,480.96515258181824,0.6818685689864888
2018-09-11,8,481.1043979636364,0.7474328544659588
2018-09-11,9,481.3132660363637,0.7605457115618528
2018-09-11,10,485.8039296,0.7474328544659588
2018-09-11,11,480.6866618181819,0.799884282849535
2018-09-11,12,486.4827508363636,0.708094283178277
2018-09-11,13,517.708527709091,0.6818685689864888
2018-09-11,14,558.5248302545455,0.5769657122193367
2018-09-11,15,604.5976459636363,0.4720628554521845
2018-09-11,16,638.3994624,73.53690259377365
2018-09-11,17,659.2862696727273,174.28298366152734
2018-09-11,18,659.2166469818181,226.2492363325553
2018-09-11,19,668.0239173818181,211.51038495677045
2018-09-11,20,669.4859938909088,170.37535224695097
2018-09-11,21,664.7516509090908,270.58380617377304
2018-09-11,22,650.5660276363636,245.80050626253336
2018-09-11,23,649.9742347636364,309.2142831782768
2018-09-11,24,652.9331991272729,322.51072027351336
2018-09-11,25,660.7309405090909,310.14529603208524
2018-09-11,26,656.5709847272727,316.8459660080871
2018-09-11,27,654.8130117818181,339.8196916400935
2018-09-11,28,650.9489524363637,363.5801886978534
2018-09-11,29,650.2527255272728,364.65544297971667
2018-09-11,30,646.3016378181819,374.80479437193856
2018-09-11,31,641.7065402181819,372.2740129524311
2018-09-11,32,654.6215493818183,365.1012801209771
2018-09-11,33,664.5775941818181,318.85223314375884
2018-09-11,34,679.6683124363636,293.7804503764095
2018-09-11,35,689.9898763636364,287.787874683586
2018-09-11,36,694.9853044363638,253.20927052171345
2018-09-11,37,699.8762984727275,314.69545744436056
2018-09-11,38,699.1278545454546,234.49722344587272
2018-09-11,39,700.8858274909092,226.26234918965125
2018-09-11,40,710.2674850909092,293.596870377067
2018-09-11,41,706.5252654545454,296.35057036720474
2018-09-11,42,686.3520907636364,251.1898905289457
2018-09-11,43,667.1188224,200.180876425918
2018-09-11,44,635.4230923636363,186.28124790427037
2018-09-11,45,601.1861341090909,193.61133502087515
2018-09-11,46,563.9379944727273,244.16139912554664
2018-09-11,47,526.3069300363637,260.9983076366745
2018-09-11,48,499.0148352,218.9322620730465
