date,period,demand,wind
2017-03-18,1,537.3421265454547,248.54109339557516
2017-03-18,2,551.022985309091,258.9395890726191
2017-03-18,3,544.0084992,195.99787501232782
2017-03-18,4,529.7358475636363,244.18762483973833
2017-03-18,5,518.3351319272728,249.5901219632467
2017-03-18,6,513.9489024000001,186.60906933166774
2017-03-18,7,509.4408331636365,149.709489463822
2017-03-18,8,499.90252450909094,128.07327525559685
2017-03-18,9,496.50841832727275,70.57339689010159
2017-03-18,10,498.6841274181819,67.47876261547061
2017-03-18,11,505.4723397818183,92.15715966994314
2017-03-18,12,513.2352698181819,73.95651402084225
2017-03-18,13,522.5995217454546,25.373378480554916
2017-03-18,14,531.0412730181819,26.238827048883923
2017-03-18,15,558.6292642909092,46.10480554916336
2017-03-18,16,583.2060741818182,87.58077254347612
2017-03-18,17,611.2118016000001,71.93713402807457
2017-03-18,18,634.6920541090909,59.07342121700253
2017-03-18,19,650.1134801454546,57.89326407837207
2017-03-18,20,653.4031522909092,50.851659817876985
2017-03-18,21,652.9331991272729,74.55970544725336
2017-03-18,22,653.524992,87.12182254511984
2017-03-18,23,651.7496133818182,114.3703395903876
2017-03-18,24,652.0455098181819,241.15855485058682
2017-03-18,25,650.6182446545455,269.36431046385485
2017-03-18,26,648.5817809454545,287.64363325553114
2017-03-18,27,645.6750336000001,245.56447483480724
2017-03-18,28,642.99456,279.12027614320004
2017-03-18,29,639.0608779636365,246.08898911864298
2017-03-18,30,639.6700765090909,197.23048357934186
2017-03-18,31,641.0451246545456,152.9090265952201
2017-03-18,32,650.2527255272728,113.41310102238734
2017-03-18,33,662.1407999999999,135.6131680857359
2017-03-18,34,677.0226501818182,139.58636378579178
2017-03-18,35,703.9318202181818,85.14178112363984
2017-03-18,36,721.563766690909,79.20165685919986
2017-03-18,37,741.0059031272726,54.31345409119301
2017-03-18,38,752.3544017454547,38.18463986324337
2017-03-18,39,748.5425594181818,32.93949702488577
2017-03-18,40,727.168393309091,34.04097702094086
2017-03-18,41,705.3416797090911,36.49308129787305
2017-03-18,42,679.1809536000001,56.77867122522109
2017-03-18,43,649.3650362181818,39.37790985896972
2017-03-18,44,623.6220462545455,21.53131135145797
2017-03-18,45,596.8347159272728,40.29580985568231
2017-03-18,46,570.7958295272728,97.6776725073145
2017-03-18,47,550.7967115636363,296.6783917946021
2017-03-18,48,534.8531153454546,372.57560866563665
