date,period,demand,wind
2018-01-15,1,547.5070394181819,12.470327098195206
2018-01-15,2,562.0407761454546,12.430988526907527
2018-01-15,3,565.1389858909091,12.444101384003421
2018-01-15,4,555.8617623272728,12.444101384003421
2018-01-15,5,551.7018065454546,12.430988526907527
2018-01-15,6,551.1622306909092,83.80426969985865
2018-01-15,7,549.0387386181818,145.08065090897136
2018-01-15,8,541.4672709818182,145.05442519477958
2018-01-15,9,535.9844840727274,147.76878661362966
2018-01-15,10,539.5004299636364,105.5978381932345
2018-01-15,11,549.6305314909092,93.40288109405307
2018-01-15,12,564.2687022545455,78.71648114665179
2018-01-15,13,612.9001518545455,59.978208356619234
2018-01-15,14,673.7329780363636,50.45827410500017
2018-01-15,15,741.9284037818181,55.532949801111144
2018-01-15,16,769.0464418909089,56.69999408264573
2018-01-15,17,788.871503127273,57.814586935796704
2018-01-15,18,794.4587240727274,55.76898122883724
2018-01-15,19,808.017743127273,55.13956408823434
2018-01-15,20,818.5307694545454,89.98042539202473
2018-01-15,21,825.2145477818182,134.13141523389987
2018-01-15,22,831.4283729454546,110.23978960518097
2018-01-15,23,833.1167232,116.9797981524705
2018-01-15,24,830.3840325818182,113.21640816594893
2018-01-15,25,827.6687476363637,175.98765508399356
2018-01-15,26,817.347183709091,143.87426805614913
2018-01-15,27,808.6965643636363,134.5379138038726
2018-01-15,28,796.4081594181819,122.08069956277325
2018-01-15,29,793.988770909091,185.03552648016048
2018-01-15,30,792.4744773818182,248.80335053749303
2018-01-15,31,795.207168,136.99001808080476
2018-01-15,32,815.745861818182,242.41738913179262
2018-01-15,33,831.3413445818181,208.49442782471482
2018-01-15,34,873.5849122909091,177.56119793550087
2018-01-15,35,902.5305460363637,72.999275452842
2018-01-15,36,907.9437102545455,149.8930694631645
2018-01-15,37,902.2694609454545,105.02087248101516
2018-01-15,38,888.379734109091,120.48093099707421
2018-01-15,39,875.934678109091,86.84645254610605
2018-01-15,40,850.417961890909,142.07780663401167
2018-01-15,41,826.3981335272726,135.3902495151057
2018-01-15,42,785.9995671272729,126.08012097702097
2018-01-15,43,751.7974202181819,83.31909398731057
2018-01-15,44,708.5443234909093,93.20618823761467
2018-01-15,45,670.5129285818181,80.09333114172065
2018-01-15,46,636.0845079272729,139.38967092935337
2018-01-15,47,595.8251869090909,173.86337223445875
2018-01-15,48,574.8687569454546,127.16848811598015
