date,period,demand,wind
2019-11-09,1,4927.207505454547,258.21401097997966
2019-11-09,2,4956.652101818183,207.29241592425788
2019-11-09,3,4938.956334545454,230.45846346033736
2019-11-09,4,4833.94210909091,310.4468917452908
2019-11-09,5,4807.25341090909,432.17791511884036
2019-11-09,6,4776.793483636364,550.3029027910187
2019-11-09,7,4736.325294545455,507.57684342023083
2019-11-09,8,4693.391301818182,432.17791511884036
2019-11-09,9,4642.044567272728,428.35333179920445
2019-11-09,10,4633.1966836363645,358.4180939544365
2019-11-09,11,4592.4384,360.6035701370854
2019-11-09,12,4662.351185454546,527.1368552549395
2019-11-09,13,4792.023447272728,848.72967553174
2019-11-09,14,4962.308945454546,1000.5109964167132
2019-11-09,15,5181.620421818182,953.9603537262896
2019-11-09,16,5354.6618181818185,1110.6589960222232
2019-11-09,17,5592.82944,1319.4812452743352
2019-11-09,18,5789.368494545455,1036.352805812157
2019-11-09,19,5934.560814545455,970.569972714422
2019-11-09,20,5995.770763636364,926.860449061442
2019-11-09,21,6045.231883636365,658.3747000230121
2019-11-09,22,6071.340392727272,451.519379335284
2019-11-09,23,6101.075083636364,404.8594628357278
2019-11-09,24,6117.320378181818,491.0764982412308
2019-11-09,25,6163.735505454545,451.519379335284
2019-11-09,26,6134.29090909091,404.8594628357278
2019-11-09,27,6126.168261818182,418.84651040468134
2019-11-09,28,6118.045614545454,398.1937604786483
2019-11-09,29,6116.595141818181,421.46908182386017
2019-11-09,30,6160.544465454545,670.2855452184491
2019-11-09,31,6230.167156363636,620.0195930175221
2019-11-09,32,6309.943156363637,635.2086524869326
2019-11-09,33,6479.503418181817,435.5654032019462
2019-11-09,34,6728.694632727272,338.9673559288603
2019-11-09,35,6783.522501818183,228.1637134685558
2019-11-09,36,6760.895127272726,321.5928202768007
2019-11-09,37,6735.366807272728,338.420986883198
2019-11-09,38,6650.6592,354.37496301653573
2019-11-09,39,6446.142545454545,478.29146257273425
2019-11-09,40,6254.970240000001,398.4123080969132
2019-11-09,41,6094.402909090909,406.60784378184695
2019-11-09,42,5877.847330909092,338.420986883198
2019-11-09,43,5685.514647272727,232.31611821558894
2019-11-09,44,5492.891869090907,222.48147539366846
2019-11-09,45,5256.174720000001,286.29737992701934
2019-11-09,46,5062.681658181818,223.0278444393307
2019-11-09,47,4839.308858181818,279.6316775699399
2019-11-09,48,4670.908974545455,378.63374864393967
