date,period,demand,wind
2018-03-18,1,987.414144,348.10264637233314
2018-03-18,2,999.1339636363634,243.39648246161943
2018-03-18,3,1008.533026909091,305.59513461981004
2018-03-18,4,1004.2976465454547,240.7302015187876
2018-03-18,5,994.1733469090908,340.8468654459384
2018-03-18,6,987.6752290909092,323.38491074657287
2018-03-18,7,976.6806458181818,336.8911535553437
2018-03-18,8,961.3346443636362,347.381439232059
2018-03-18,9,951.2103447272727,287.6960846839147
2018-03-18,10,946.7718981818182,209.74014924882482
2018-03-18,11,943.6098676363636,311.1025346000856
2018-03-18,12,946.7428887272729,327.8214273973504
2018-03-18,13,956.6061032727272,427.85067227719526
2018-03-18,14,967.6587054545456,426.4738222821264
2018-03-18,15,979.9877236363636,384.3815510043065
2018-03-18,16,994.8985832727274,381.7589795851278
2018-03-18,17,1038.325736727273,429.27123179591706
2018-03-18,18,1087.5547810909093,477.9417863835103
2018-03-18,19,1141.280290909091,491.8414149051581
2018-03-18,20,1180.5590923636364,547.5054932772281
2018-03-18,21,1216.4147781818183,587.9805121798877
2018-03-18,22,1235.8221032727274,536.6655314112891
2018-03-18,23,1252.4735301818182,528.054755251652
2018-03-18,24,1274.462696727273,568.0926789177817
2018-03-18,25,1289.8957265454546,586.7347907557778
2018-03-18,26,1295.088418909091,549.5161313652652
2018-03-18,27,1301.528517818182,493.76463394588916
2018-03-18,28,1295.987712,552.7943456392387
2018-03-18,29,1301.1513949090909,553.2751503994215
2018-03-18,30,1304.4584727272727,565.1641408330321
2018-03-18,31,1312.4650821818182,546.1942075676387
2018-03-18,32,1324.8231098181818,539.7470528288242
2018-03-18,33,1336.571938909091,511.3358624543872
2018-03-18,34,1358.7061527272726,531.17998619284
2018-03-18,35,1382.3778676363636,539.1788290213354
2018-03-18,36,1402.075287272727,521.8261481311024
2018-03-18,37,1419.3939316363635,472.8496268779383
2018-03-18,38,1432.6222429090908,390.4790295538973
2018-03-18,39,1417.9724683636364,473.7893816364773
2018-03-18,40,1387.4835316363638,469.33101022387325
2018-03-18,41,1354.3837440000002,380.8192248265887
2018-03-18,42,1297.4381847272728,388.7743581314311
2018-03-18,43,1255.1133905454544,469.11246260560836
2018-03-18,44,1197.065472,398.1281961931688
2018-03-18,45,1138.7564683636365,346.6383773299583
2018-03-18,46,1085.5821381818182,269.0758276077452
2018-03-18,47,1033.7132334545454,294.0776751372498
2018-03-18,48,1004.848826181818,357.6313225286828
