date,period,demand,wind
2018-05-30,1,841.8737105454545,203.59896117558108
2018-05-30,2,825.6284159999999,252.16024195404188
2018-05-30,3,819.1593076363637,273.4030704493902
2018-05-30,4,812.1390196363637,208.27588020644993
2018-05-30,5,805.8729774545455,192.25633978763275
2018-05-30,6,796.2128290909092,182.66209934580365
2018-05-30,7,793.9791010909091,129.81728524935073
2018-05-30,8,790.1498530909091,124.26617574542226
2018-05-30,9,788.0031534545456,130.49478286597196
2018-05-30,10,782.8684800000001,147.54149709063415
2018-05-30,11,789.946786909091,146.20835661921825
2018-05-30,12,813.2123694545455,176.63018508169236
2018-05-30,13,857.3647592727273,173.43938985502484
2018-05-30,14,905.3173876363637,206.96459449686054
2018-05-30,15,1013.4646341818185,179.1653374535652
2018-05-30,16,1076.4731694545455,130.03583286761565
2018-05-30,17,1116.4481978181818,98.41199250468458
2018-05-30,18,1136.8418443636365,78.19633781518132
2018-05-30,19,1131.765189818182,118.47466386140243
2018-05-30,20,1137.509061818182,132.46171143035605
2018-05-30,21,1146.1538792727274,158.3596041947467
2018-05-30,22,1146.472983272727,135.849199513462
2018-05-30,23,1138.9305250909092,128.09075906505805
2018-05-30,24,1142.0925556363636,152.3932542161149
2018-05-30,25,1150.099165090909,142.49304710871493
2018-05-30,26,1146.1538792727274,147.934882803511
2018-05-30,27,1148.7357207272728,173.02414938032155
2018-05-30,28,1141.686423272727,194.5073802557612
2018-05-30,29,1152.9130821818185,206.52749926033079
2018-05-30,30,1150.0701556363638,255.21990860975046
2018-05-30,31,1138.4373643636363,251.3297610046353
2018-05-30,32,1147.227229090909,198.04785167165255
2018-05-30,33,1154.363554909091,181.46008744534663
2018-05-30,34,1171.6241803636365,177.91961602945526
2018-05-30,35,1175.627485090909,172.2155231927414
2018-05-30,36,1177.077957818182,189.13110884644465
2018-05-30,37,1169.0133294545456,185.6562017160327
2018-05-30,38,1162.3121454545455,156.13041848844475
2018-05-30,39,1149.4609570909092,124.98738288569646
2018-05-30,40,1137.770146909091,124.94367336204348
2018-05-30,41,1125.4411287272728,154.6661494460699
2018-05-30,42,1115.5489047272729,181.0011374469904
2018-05-30,43,1106.7880494545454,243.243499128834
2018-05-30,44,1088.2219985454549,175.12220651566457
2018-05-30,45,1053.265605818182,142.47119234688847
2018-05-30,46,996.5231127272727,172.87116604753606
2018-05-30,47,954.9235549090911,175.84341365593875
2018-05-30,48,923.6803723636364,168.84988987146193
