date,period,demand,wind
2017-05-12,1,2676.8764276363636,190.26755646142215
2017-05-12,2,2635.0157847272726,227.2458134718433
2017-05-12,3,2681.5759592727272,262.1260133469214
2017-05-12,4,2704.986589090909,307.3653703277557
2017-05-12,5,2684.4478952727272,336.54147736612
2017-05-12,6,2653.3787694545454,358.308820145304
2017-05-12,7,2626.399976727273,429.9705841743647
2017-05-12,8,2614.3030341818185,504.1893553371248
2017-05-12,9,2602.3801483636366,614.8618692264703
2017-05-12,10,2607.949963636364,631.9741477366122
2017-05-12,11,2609.690530909091,648.2996548210001
2017-05-12,12,2652.0733440000004,633.2854334462015
2017-05-12,13,2773.3038545454547,546.9372694697392
2017-05-12,14,3007.4101527272733,416.5954699365528
2017-05-12,15,3291.9058734545456,518.1545481442521
2017-05-12,16,3447.338530909091,550.3466123146717
2017-05-12,17,3505.995648,604.6994049771524
2017-05-12,18,3486.5012945454555,588.5050264637232
2017-05-12,19,3530.624674909091,535.5290837963115
2017-05-12,20,3514.872541090909,499.4031624971235
2017-05-12,21,3516.352023272727,458.9499983562905
2017-05-12,22,3490.069457454546,420.46376277984155
2017-05-12,23,3495.3781876363637,476.9146125776653
2017-05-12,24,3479.9741672727278,454.68831980012493
2017-05-12,25,3469.8788770909096,359.29228442749604
2017-05-12,26,3440.6373469090913,343.9502416253
2017-05-12,27,3410.090391272727,348.47417732338346
2017-05-12,28,3358.656628363636,398.43416285873974
2017-05-12,29,3345.5153454545457,483.995555409448
2017-05-12,30,3304.5249861818183,640.4975048489431
2017-05-12,31,3278.590533818183,617.1566192182518
2017-05-12,32,3306.1785250909097,614.4684835135935
2017-05-12,33,3344.122891636363,602.5357835563299
2017-05-12,34,3365.8799825454553,515.0074624412374
2017-05-12,35,3412.0920436363645,496.05938393767053
2017-05-12,36,3421.404078545455,547.8551694664519
2017-05-12,37,3431.5863970909095,551.7234623097409
2017-05-12,38,3459.8706152727273,532.7098195206943
2017-05-12,39,3431.934510545455,534.8734409415168
2017-05-12,40,3403.9113774545463,448.1974555376575
2017-05-12,41,3358.5696000000003,410.0390413886059
2017-05-12,42,3341.3379840000002,355.1617344422894
2017-05-12,43,3351.6073309090907,356.079634439002
2017-05-12,44,3268.2341585454546,298.6453203589862
2017-05-12,45,3150.9199243636367,341.7210559189981
2017-05-12,46,2983.564381090909,315.1675202998127
2017-05-12,47,2804.9821789090915,275.2388704428154
2017-05-12,48,2667.0422225454545,271.56727045596506
