date,period,demand,wind
2018-09-11,1,2455.8243840000005,202.5936421315625
2018-09-11,2,2398.733777454546,3.9338571287682043
2018-09-11,3,2432.413754181818,3.5404714158913846
2018-09-11,4,2437.7224843636363,3.5404714158913846
2018-09-11,5,2451.298909090909,3.7371642723297938
2018-09-11,6,2428.932619636364,3.7371642723297938
2018-09-11,7,2404.8257629090913,3.409342844932444
2018-09-11,8,2405.521989818182,3.7371642723297938
2018-09-11,9,2406.5663301818186,3.8027285578092647
2018-09-11,10,2429.0196480000004,3.7371642723297938
2018-09-11,11,2403.4333090909095,3.999421414247675
2018-09-11,12,2432.413754181818,3.5404714158913846
2018-09-11,13,2588.542638545455,3.409342844932444
2018-09-11,14,2792.6241512727274,2.8848285610966835
2018-09-11,15,3022.9882298181815,2.360314277260923
2018-09-11,16,3191.997312,367.68451296886826
2018-09-11,17,3296.431348363637,871.4149183076366
2018-09-11,18,3296.083234909091,1131.2461816627767
2018-09-11,19,3340.1195869090907,1057.5519247838524
2018-09-11,20,3347.4299694545443,851.8767612347549
2018-09-11,21,3323.7582545454547,1352.9190308688653
2018-09-11,22,3252.8301381818183,1229.0025313126669
2018-09-11,23,3249.8711738181823,1546.0714158913838
2018-09-11,24,3264.6659956363646,1612.553601367567
2018-09-11,25,3303.6547025454543,1550.7264801604263
2018-09-11,26,3282.8549236363638,1584.2298300404352
2018-09-11,27,3274.0650589090906,1699.0984582004671
2018-09-11,28,3254.7447621818183,1817.9009434892669
2018-09-11,29,3251.2636276363637,1823.2772148985835
2018-09-11,30,3231.508189090909,1874.0239718596927
2018-09-11,31,3208.532701090909,1861.3700647621558
2018-09-11,32,3273.1077469090915,1825.5064006048856
2018-09-11,33,3322.8879709090907,1594.2611657187942
2018-09-11,34,3398.341562181818,1468.9022518820475
2018-09-11,35,3449.9493818181822,1438.9393734179298
2018-09-11,36,3474.926522181818,1266.0463526085673
2018-09-11,37,3499.381492363637,1573.4772872218025
2018-09-11,38,3495.6392727272732,1172.4861172293636
2018-09-11,39,3504.4291374545455,1131.3117459482562
2018-09-11,40,3551.3374254545465,1467.984351885335
2018-09-11,41,3532.6263272727274,1481.7528518360236
2018-09-11,42,3431.7604538181818,1255.9494526447286
2018-09-11,43,3335.594112,1000.90438212959
2018-09-11,44,3177.1154618181818,931.4062395213517
2018-09-11,45,3005.9306705454537,968.0566751043756
2018-09-11,46,2819.6899723636366,1220.8069956277332
2018-09-11,47,2631.5346501818185,1304.9915381833725
2018-09-11,48,2495.074176,1094.6613103652326
