date,period,demand,wind
2017-05-12,1,8922.921425454546,634.2251882047404
2017-05-12,2,8783.385949090909,757.4860449061445
2017-05-12,3,8938.586530909091,873.7533778230712
2017-05-12,4,9016.621963636364,1024.5512344258525
2017-05-12,5,8948.159650909092,1121.8049245537334
2017-05-12,6,8844.595898181818,1194.36273381768
2017-05-12,7,8754.66658909091,1433.2352805812156
2017-05-12,8,8714.343447272728,1680.6311844570828
2017-05-12,9,8674.600494545455,2049.5395640882343
2017-05-12,10,8693.166545454547,2106.5804924553736
2017-05-12,11,8698.968436363637,2160.9988494033337
2017-05-12,12,8840.244480000001,2110.9514448206714
2017-05-12,13,9244.346181818182,1823.1242315657976
2017-05-12,14,10024.700509090912,1388.651566455176
2017-05-12,15,10973.019578181818,1727.181827147507
2017-05-12,16,11491.128436363639,1834.4887077155722
2017-05-12,17,11686.652160000001,2015.6646832571746
2017-05-12,18,11621.670981818183,1961.6834215457438
2017-05-12,19,11768.748916363636,1785.096945987705
2017-05-12,20,11716.241803636363,1664.6772083237452
2017-05-12,21,11721.173410909092,1529.8333278543018
2017-05-12,22,11633.56485818182,1401.5458759328053
2017-05-12,23,11651.260625454548,1589.7153752588843
2017-05-12,24,11599.913890909093,1515.6277326670831
2017-05-12,25,11566.262923636363,1197.6409480916534
2017-05-12,26,11468.791156363635,1146.500805417667
2017-05-12,27,11366.96797090909,1161.580591077945
2017-05-12,28,11195.522094545453,1328.113876195799
2017-05-12,29,11151.71781818182,1613.3185180314933
2017-05-12,30,11015.083287272728,2134.9916828298105
2017-05-12,31,10928.635112727276,2057.188730727506
2017-05-12,32,11020.595083636366,2048.228278378645
2017-05-12,33,11147.076305454542,2008.4526118544331
2017-05-12,34,11219.599941818185,1716.6915414707914
2017-05-12,35,11373.640145454548,1653.5312797922354
2017-05-12,36,11404.680261818183,1826.1838982215063
2017-05-12,37,11438.621323636366,1839.0782076991359
2017-05-12,38,11532.902050909093,1775.6993984023145
2017-05-12,39,11439.781701818183,1782.9114698050562
2017-05-12,40,11346.371258181822,1493.9915184588585
2017-05-12,41,11195.232,1366.7968046286862
2017-05-12,42,11137.793280000002,1183.8724481409647
2017-05-12,43,11172.024436363636,1186.9321147966734
2017-05-12,44,10894.113861818183,995.4844011966209
2017-05-12,45,10503.066414545456,1139.0701863966601
2017-05-12,46,9945.214603636365,1050.5584009993756
2017-05-12,47,9349.940596363638,917.4629014760515
2017-05-12,48,8890.14074181818,905.2242348532169
