date,period,demand,wind
2018-11-13,1,8759.308101818182,1522.18416121503
2018-11-13,2,8817.327010909092,1533.9857326013348
2018-11-13,3,8951.640785454545,1616.1596370689372
2018-11-13,4,8855.329396363637,2625.4125382162465
2018-11-13,5,8777.874152727274,2668.903514250962
2018-11-13,6,8642.98018909091,2410.14313422532
2018-11-13,7,8580.899956363637,3168.503369604524
2018-11-13,8,8526.072087272729,3534.1335349617025
2018-11-13,9,8534.194734545456,4089.0259377362845
2018-11-13,10,8631.666501818183,2850.079489792564
2018-11-13,11,8806.303418181818,3042.1828462474123
2018-11-13,12,9164.860276363635,4661.620697590322
2018-11-13,13,9850.643781818184,4695.277030803117
2018-11-13,14,10742.974603636365,5125.815838784971
2018-11-13,15,11712.470574545458,5191.598671882706
2018-11-13,16,12136.298705454548,4561.525888424998
2018-11-13,17,12270.322385454549,5256.288766889116
2018-11-13,18,12108.159534545457,3805.5696768467087
2018-11-13,19,11950.058007272728,3358.8583451132517
2018-11-13,20,11749.022487272729,3516.431177882245
2018-11-13,21,11588.89029818182,3326.5132976100476
2018-11-13,22,11414.543476363639,2947.98882277524
2018-11-13,23,11336.21794909091,3545.7165587297422
2018-11-13,24,11294.734429090908,4007.070580886946
2018-11-13,25,11292.123578181818,4264.301127584733
2018-11-13,26,11295.604712727272,3643.1887964758876
2018-11-13,27,11364.647214545455,3022.295012985306
2018-11-13,28,11485.326545454544,2829.9731089121933
2018-11-13,29,11641.397410909092,2448.6075150399424
2018-11-13,30,11851.715956363636,2244.484039580525
2018-11-13,31,12076.829323636364,2383.0432295604724
2018-11-13,32,12616.115083636363,2095.6531115421285
2018-11-13,33,13180.639069090908,1506.6672803182223
2018-11-13,34,13928.212712727272,2234.43084914034
2018-11-13,35,14081.67272727273,2851.6093231204186
2018-11-13,36,14097.918021818181,2558.3184194089217
2018-11-13,37,14023.653818181821,2755.885466320392
2018-11-13,38,13863.231534545455,3787.867319767252
2018-11-13,39,13585.901149090909,4362.866103422204
2018-11-13,40,13200.075403636365,4571.579078865183
2018-11-13,41,12690.089192727271,3590.0817252375173
2018-11-13,42,12150.803432727273,4185.18688977284
2018-11-13,43,11625.152116363639,4558.684769387554
2018-11-13,44,10988.97477818182,4513.226864788455
2018-11-13,45,10299.420043636364,3976.692461948125
2018-11-13,46,9700.374807272729,4419.251388934548
2018-11-13,47,9204.313134545457,4903.7714586278325
2018-11-13,48,8819.067578181817,4604.7983168414485
