date,period,demand,wind
2016-01-12,1,10308.12288,439.28071271244954
2016-01-12,2,10506.837643636363,512.4941648311911
2016-01-12,3,10573.269294545455,571.0649265261844
2016-01-12,4,10447.368261818183,550.0843551727538
2016-01-12,5,10327.26912,487.79828396725725
2016-01-12,6,10315.665338181818,758.1416877609391
2016-01-12,7,10207.460072727274,959.8611394194419
2016-01-12,8,9998.882094545454,870.6937111673626
2016-01-12,9,9922.877323636365,848.8389493408725
2016-01-12,10,9908.952785454547,1396.9563759492426
2016-01-12,11,10045.297221818182,1580.099280055229
2016-01-12,12,10363.530938181819,1936.550445445281
2016-01-12,13,10969.538443636364,212.64683257174798
2016-01-12,14,11859.258414545455,1679.9755416022883
2016-01-12,15,13149.308858181821,2848.1125612281803
2016-01-12,16,13777.363549090911,3799.8874387718206
2016-01-12,17,13999.575970909089,4290.963937013052
2016-01-12,18,13950.259898181821,3648.6524869325103
2016-01-12,19,14090.08546909091,3342.24872612512
2016-01-12,20,14095.307170909091,3475.562773266709
2016-01-12,21,14025.394385454547,2591.1005621486574
2016-01-12,22,13988.552378181823,2779.2700614747364
2016-01-12,23,14081.67272727273,1880.1651599329368
2016-01-12,24,14154.776552727271,1676.47877971005
2016-01-12,25,14312.87808,1663.8030178506856
2016-01-12,26,14309.396945454548,1926.0601597685654
2016-01-12,27,14332.604509090912,1725.4334462013871
2016-01-12,28,14314.328552727273,1416.8442092113482
2016-01-12,29,14381.340392727274,1040.50521055919
2016-01-12,30,14298.083258181821,929.9201157171508
2016-01-12,31,14312.587985454546,908.2839015089255
2016-01-12,32,14694.932596363637,918.337091949111
2016-01-12,33,15213.041454545455,885.554949209376
2016-01-12,34,15823.690472727274,1076.7841151911637
2016-01-12,35,15930.73536,1074.3800913902496
2016-01-12,36,15860.242385454545,752.2409020677867
2016-01-12,37,15899.98533818182,794.6391400111772
2016-01-12,38,15835.00416,920.9596633682897
2016-01-12,39,15531.855359999998,966.6361155856541
2016-01-12,40,15145.739520000003,930.1386633354156
2016-01-12,41,14721.91138909091,837.2559255728329
2016-01-12,42,14149.844945454548,942.5958775765148
2016-01-12,43,13520.91997090909,1086.4002103948192
2016-01-12,44,12779.438312727272,1021.4915677701438
2016-01-12,45,12027.803345454546,917.899996712581
2016-01-12,46,11393.366574545455,1182.9982576679051
2016-01-12,47,10693.658530909091,1065.2010914231241
2016-01-12,48,10340.903563636364,845.9978303034288
