date,period,demand,wind
2019-05-22,1,8480.23714909091,182.70580886945658
2019-05-22,2,8295.446923636364,338.5302606923305
2019-05-22,3,8285.293614545455,451.519379335284
2019-05-22,4,8297.187490909091,426.1678556165554
2019-05-22,5,8292.255883636364,308.80778460830413
2019-05-22,6,8283.262952727273,394.9155462046747
2019-05-22,7,8247.29122909091,493.9176172786745
2019-05-22,8,8203.196858181818,488.23537920378715
2019-05-22,9,8241.199243636363,212.20973733521814
2019-05-22,10,8265.277090909092,168.9373089187679
2019-05-22,11,8190.4326981818185,281.05223708866174
2019-05-22,12,8402.201716363637,380.05430816266147
2019-05-22,13,8952.51106909091,371.74949866859527
2019-05-22,14,9639.164858181819,279.52240376080744
2019-05-22,15,10410.81634909091,336.1262368914166
2019-05-22,16,10664.358981818183,521.8917124165816
2019-05-22,17,10698.00994909091,983.901377428581
2019-05-22,18,10641.441512727275,1136.2290673592165
2019-05-22,19,10583.422603636363,1097.9832341628587
2019-05-22,20,10435.474385454545,993.7360202505017
2019-05-22,21,10289.55682909091,889.4888063381441
2019-05-22,22,10144.219461818182,891.4557349025281
2019-05-22,23,10037.754763636363,944.5628061408988
2019-05-22,24,10018.89861818182,1076.5655675728988
2019-05-22,25,9988.148596363637,1110.877543640488
2019-05-22,26,9911.563636363637,1482.627042309083
2019-05-22,27,9858.766429090909,1259.2713764423554
2019-05-22,28,9800.167330909091,922.7080443144089
2019-05-22,29,9761.294661818181,1149.5604720733752
2019-05-22,30,9687.03045818182,1561.3041848844473
2019-05-22,31,9703.855941818185,1416.8442092113482
2019-05-22,32,9875.591912727272,1817.6605411091762
2019-05-22,33,10123.332654545457,1990.9688023932408
2019-05-22,34,10383.547461818182,1977.8559452973477
2019-05-22,35,10610.111301818182,2465.2171340280747
2019-05-22,36,10767.922734545456,2307.4257536408168
2019-05-22,37,10900.495941818182,1732.2084223675993
2019-05-22,38,10998.837992727273,1865.303921890924
2019-05-22,39,11045.543214545456,1661.3989940497718
2019-05-22,40,11048.154065454546,1468.4214471218647
2019-05-22,41,10957.644567272728,1228.8932575035342
2019-05-22,42,10854.951098181818,1055.1479009829386
2019-05-22,43,10732.821294545456,943.2515204313095
2019-05-22,44,10580.231563636364,781.9633781518132
2019-05-22,45,10156.113338181818,896.263782504356
2019-05-22,46,9636.844101818184,932.7612347545944
2019-05-22,47,9045.051229090908,962.7022584568856
2019-05-22,48,8631.666501818183,726.2337354942636
