date,period,demand,wind
2016-11-21,1,10155.243054545455,28.19264275617213
2016-11-21,2,10399.502661818184,59.00785693152308
2016-11-21,3,10409.075781818185,66.00138071599987
2016-11-21,4,10308.703069090909,108.39961865939054
2016-11-21,5,10141.898705454547,135.71807094250303
2016-11-21,6,10113.759534545454,112.77057102468855
2016-11-21,7,10025.860887272727,125.00923764752295
2016-11-21,8,9845.42208,164.7849041717348
2016-11-21,9,9725.32293818182,147.5196423288077
2016-11-21,10,9743.598894545456,121.29392813701963
2016-11-21,11,9888.936261818184,169.5929517735626
2016-11-21,12,10173.228916363636,215.70649922745662
2016-11-21,13,10862.78365090909,231.44192774252937
2016-11-21,14,11713.630952727272,313.6158322101318
2016-11-21,15,12856.023272727272,421.7969032512575
2016-11-21,16,13446.655767272727,505.9377362832441
2016-11-21,17,13731.238516363635,617.3970215983433
2016-11-21,18,13853.078225454548,820.4277589664356
2016-11-21,19,14118.22464,816.0568066011376
2016-11-21,20,14216.856785454545,798.3544495216806
2016-11-21,21,14261.82144,933.416877609389
2016-11-21,22,14362.194152727277,1005.5375916368059
2016-11-21,23,14390.623418181814,1123.3347578815872
2016-11-21,24,14449.222516363636,1231.078733686183
2016-11-21,25,14524.647098181817,1202.8860909300108
2016-11-21,26,14470.979607272728,1584.4702324205268
2016-11-21,27,14396.135214545455,1755.8115651402084
2016-11-21,28,14286.479476363636,1741.60596995299
2016-11-21,29,14193.35912727273,1763.679279397745
2016-11-21,30,14104.300101818179,2428.7196817778367
2016-11-21,31,14107.20104727273,2658.6317761925116
2016-11-21,32,14416.151738181818,3148.1784411058884
2016-11-21,33,14927.588421818184,3325.857654755252
2016-11-21,34,15331.690123636366,3420.707321082219
2016-11-21,35,15453.23973818182,3000.003155922286
2016-11-21,36,15358.95901090909,3019.890989184392
2016-11-21,37,15286.725469090912,4581.195174068839
2016-11-21,38,15042.465861818182,5499.53226601795
2016-11-21,39,14707.406661818179,5712.616193826228
2016-11-21,40,14289.960610909093,6124.797001873829
2016-11-21,41,13893.401367272727,6293.297215556069
2016-11-21,42,13388.346763636364,6008.092573720373
2016-11-21,43,12823.532683636364,6305.3173345606365
2016-11-21,44,12123.244450909091,6308.15845359808
2016-11-21,45,11464.729832727271,6345.5300963213795
2016-11-21,46,10931.53605818182,6259.859429961538
2016-11-21,47,10441.856465454544,5953.018573917618
2016-11-21,48,10333.361105454545,6542.004405141524
