date,period,demand,wind
2018-09-11,1,8186.081280000001,675.3121404385416
2018-09-11,2,7995.779258181819,13.112857095894014
2018-09-11,3,8108.045847272728,11.801571386304618
2018-09-11,4,8125.741614545454,11.801571386304618
2018-09-11,5,8170.996363636364,12.457214241099312
2018-09-11,6,8096.4420654545465,12.457214241099312
2018-09-11,7,8016.085876363637,11.364476149774813
2018-09-11,8,8018.406632727274,12.457214241099312
2018-09-11,9,8021.887767272728,12.675761859364213
2018-09-11,10,8096.73216,12.457214241099312
2018-09-11,11,8011.444363636365,13.331404714158916
2018-09-11,12,8108.045847272728,11.801571386304618
2018-09-11,13,8628.475461818181,11.364476149774813
2018-09-11,14,9308.747170909091,9.616095203655613
2018-09-11,15,10076.627432727273,7.8677142575364085
2018-09-11,16,10639.991039999999,1225.6150432295608
2018-09-11,17,10988.104494545454,2904.716394358789
2018-09-11,18,10986.944116363637,3770.8206055425885
2018-09-11,19,11133.731956363636,3525.1730826128405
2018-09-11,20,11158.099898181816,2839.589204115849
2018-09-11,21,11079.194181818182,4509.730102896217
2018-09-11,22,10842.767127272728,4096.675104375556
2018-09-11,23,10832.903912727274,5153.571386304613
2018-09-11,24,10882.219985454549,5375.178671225223
2018-09-11,25,11012.182341818181,5169.088267201421
2018-09-11,26,10942.849745454547,5280.766100134784
2018-09-11,27,10913.550196363636,5663.661527334892
2018-09-11,28,10849.149207272729,6059.669811630889
2018-09-11,29,10837.545425454546,6077.590716328612
2018-09-11,30,10771.693963636364,6246.746572865643
2018-09-11,31,10695.109003636364,6204.566882540518
2018-09-11,32,10910.359156363638,6085.021335349617
2018-09-11,33,11076.293236363636,5314.203885729314
2018-09-11,34,11327.805207272726,4896.340839606825
2018-09-11,35,11499.831272727275,4796.464578059766
2018-09-11,36,11583.088407272728,4220.154508695224
2018-09-11,37,11664.604974545457,5244.924290739342
2018-09-11,38,11652.13090909091,3908.287057431212
2018-09-11,39,11681.430458181818,3771.039153160854
2018-09-11,40,11837.791418181821,4893.281172951117
2018-09-11,41,11775.421090909089,4939.176172786745
2018-09-11,42,11439.201512727272,4186.498175482428
2018-09-11,43,11118.64704,3336.347940431967
2018-09-11,44,10590.384872727273,3104.6874650711725
2018-09-11,45,10019.76890181818,3226.855583681252
2018-09-11,46,9398.966574545455,4069.356652092444
2018-09-11,47,8771.782167272728,4349.971793944575
2018-09-11,48,8316.91392,3648.871034550775
