date,period,demand,wind
2019-10-30,1,9746.789934545453,924.8935204970576
2019-10-30,2,9911.273541818182,878.5614254248992
2019-10-30,3,9741.278138181819,1021.9286630066738
2019-10-30,4,9548.945454545456,963.7949965482101
2019-10-30,5,9539.66242909091,996.3585916696804
2019-10-30,6,9480.773236363635,867.4154968933892
2019-10-30,7,9679.488000000001,872.4420921134817
2019-10-30,8,9628.721454545455,1012.094020184753
2019-10-30,9,9387.942981818183,981.4973536276669
2019-10-30,10,9479.61285818182,785.8972352805813
2019-10-30,11,9828.306501818182,873.971925441336
2019-10-30,12,10172.938821818183,791.3609257372038
2019-10-30,13,10730.500538181817,735.4127354613893
2019-10-30,14,11452.255767272727,949.1523061244618
2019-10-30,15,12193.447330909092,1022.8028534797331
2019-10-30,16,12527.346152727272,1019.08754396923
2019-10-30,17,12800.615214545456,1143.4411387619582
2019-10-30,18,12810.478429090908,1079.4066866103424
2019-10-30,19,12822.372305454546,969.9143298596271
2019-10-30,20,12690.669381818185,934.7281633189784
2019-10-30,21,12513.421614545457,1063.0156152404747
2019-10-30,22,12380.848407272728,1068.697853315362
2019-10-30,23,12362.862545454544,1026.2996153719716
2019-10-30,24,12414.20928,993.5174726322366
2019-10-30,25,12536.62917818182,861.0776159637069
2019-10-30,26,12534.308421818181,730.1675926230319
2019-10-30,27,12580.433454545455,618.4897596896676
2019-10-30,28,12648.605672727273,685.8024261152569
2019-10-30,29,12670.362763636364,716.3990926723432
2019-10-30,30,12683.126923636364,961.828067983826
2019-10-30,31,12791.332189090908,858.6735921627929
2019-10-30,32,13048.936145454545,870.0380683125679
2019-10-30,33,13124.36072727273,1152.4015911108193
2019-10-30,34,13761.988538181817,1191.5216147802362
2019-10-30,35,14141.722298181816,1358.4919951346199
2019-10-30,36,14081.67272727273,1461.2093757191228
2019-10-30,37,13904.134865454547,1729.3673033301554
2019-10-30,38,13809.27394909091,1689.5916368059436
2019-10-30,39,13709.77152,1606.5435418652817
2019-10-30,40,13392.40808727273,1817.4419934909104
2019-10-30,41,12872.558661818184,1880.8208027877317
2019-10-30,42,12309.48514909091,1815.912160163056
2019-10-30,43,12172.560523636364,1679.9755416022883
2019-10-30,44,11623.701643636365,1528.0849469081827
2019-10-30,45,11299.08584727273,1366.7968046286862
2019-10-30,46,10761.25056,1328.3324238140635
2019-10-30,47,10125.363316363637,1376.8499950688715
2019-10-30,48,9803.068276363636,1248.5625431473752
