date,period,demand,wind
2017-04-07,1,9242.31552,1331.8291857063023
2017-04-07,2,9020.973381818183,1441.5400900752816
2017-04-07,3,9018.362530909091,1474.7593280515468
2017-04-07,4,9163.989992727273,1166.3886386797726
2017-04-07,5,9118.155054545456,1251.8407574213488
2017-04-07,6,9013.14082909091,1163.1104244057992
2017-04-07,7,8917.409629090911,1233.4827574870974
2017-04-07,8,8828.06050909091,1182.7797100496405
2017-04-07,9,8801.952000000001,903.038758670568
2017-04-07,10,8837.63362909091,815.8382589828727
2017-04-07,11,9050.85312,729.0748545317072
2017-04-07,12,9418.693003636365,662.4178309609126
2017-04-07,13,9956.818385454546,768.4134258193893
2017-04-07,14,10464.193745454544,593.7938788257339
2017-04-07,15,11327.515112727273,763.1682829810317
2017-04-07,16,11784.704116363637,876.3759492422499
2017-04-07,17,12007.786821818181,985.4312107564352
2017-04-07,18,11880.72541090909,1396.9563759492426
2017-04-07,19,11835.47066181818,1326.1469476314146
2017-04-07,20,11701.737076363639,1152.620138729084
2017-04-07,21,11578.446894545457,1197.2038528551236
2017-04-07,22,11489.38786909091,1065.8567342779186
2017-04-07,23,11418.314705454544,1014.0609487491372
2017-04-07,24,11354.20381090909,914.8403300568723
2017-04-07,25,11290.673105454545,1149.1233768368456
2017-04-07,26,11071.361629090909,705.0346165225683
2017-04-07,27,10814.337861818185,693.0144975179986
2017-04-07,28,10585.453265454546,518.8320457608731
2017-04-07,29,10476.087621818184,595.3237121535883
2017-04-07,30,10322.917701818184,634.2251882047404
2017-04-07,31,10232.408203636365,692.7959498997337
2017-04-07,32,10271.570967272728,795.5133304842368
2017-04-07,33,10369.91301818182,777.81097340478
2017-04-07,34,10687.85664,928.3902823892964
2017-04-07,35,10994.19648,770.8174496203033
2017-04-07,36,11241.937221818182,669.1928071271245
2017-04-07,37,11479.23456,589.422926460436
2017-04-07,38,11669.826676363637,477.08945067227734
2017-04-07,39,11737.7088,338.5302606923305
2017-04-07,40,11849.685294545456,250.4555705315757
2017-04-07,41,12142.100596363638,228.1637134685558
2017-04-07,42,12038.246749090908,247.39590387586708
2017-04-07,43,11769.909294545456,164.56635655346992
2017-04-07,44,11265.43488,152.3276899306355
2017-04-07,45,10759.80008727273,185.1098326703705
2017-04-07,46,10233.278487272728,180.3017850685427
2017-04-07,47,9707.046981818183,100.75045202011901
2017-04-07,48,9259.43109818182,146.20835661921825
