date,period,demand,wind
2019-04-03,1,9203.732945454543,1210.7538051875474
2019-04-03,2,9010.239883636363,833.5406160623295
2019-04-03,3,9084.794181818183,1375.757256977547
2019-04-03,4,9275.386298181818,1679.9755416022883
2019-04-03,5,9307.29669818182,2107.673230546698
2019-04-03,6,9320.641047272728,2830.628751766988
2019-04-03,7,9460.466618181821,3358.2027022584575
2019-04-03,8,9421.593949090908,3185.5500838291864
2019-04-03,9,9314.549061818183,3864.358986159967
2019-04-03,10,9295.402821818181,4493.5575791446145
2019-04-03,11,9461.046807272727,5153.352838686347
2019-04-03,12,9854.9952,2694.9106808244846
2019-04-03,13,10501.906036363636,203.24928498635725
2019-04-03,14,11155.198952727273,201.71945165850295
2019-04-03,15,12114.251520000002,201.28235642197316
2019-04-03,16,12483.25178181818,201.50090404023803
2019-04-03,17,12630.329716363634,368.03418915809203
2019-04-03,18,12519.5136,2135.210230448075
2019-04-03,19,12542.721163636363,1448.752161478024
2019-04-03,20,12663.400494545454,1228.4561622670044
2019-04-03,21,12408.697483636362,882.2767349354024
2019-04-03,22,12339.364887272726,621.5494263453763
2019-04-03,23,12295.560610909091,1493.772970840593
2019-04-03,24,12288.018152727273,1409.4135901903417
2019-04-03,25,12231.159621818184,831.7922351162103
2019-04-03,26,12190.546385454545,795.2947828659719
2019-04-03,27,11990.671243636365,634.6622834412703
2019-04-03,28,11823.86688,482.7716887471646
2019-04-03,29,11724.364450909092,574.5616884184228
2019-04-03,30,11645.168640000002,927.7346395345015
2019-04-03,31,11639.656843636363,850.5873302869919
2019-04-03,32,11807.041396363638,818.6793780203163
2019-04-03,33,12037.376465454545,1150.4346625464348
2019-04-03,34,12292.94976,456.3274269371116
2019-04-03,35,12469.03714909091,1066.949472369243
2019-04-03,36,12678.195316363635,1291.3978763272958
2019-04-03,37,12889.09405090909,1703.578684374897
2019-04-03,38,12976.412509090911,1276.5366382852824
2019-04-03,39,12907.37000727273,2405.116539005227
2019-04-03,40,12935.50917818182,2329.061967849042
2019-04-03,41,13062.860683636363,2534.4967290180484
2019-04-03,42,12760.872261818182,3281.492488247478
2019-04-03,43,12370.985192727272,2898.3785134291074
2019-04-03,44,11871.73248,2826.69489463822
2019-04-03,45,11379.732130909093,2697.970347480193
2019-04-03,46,10761.25056,2313.326539333969
2019-04-03,47,10066.76421818182,3253.08129787304
2019-04-03,48,9567.221410909091,4698.992340313621
