date,period,demand,wind
2018-03-18,1,691.1899007999999,243.67185246063318
2018-03-18,2,699.3937745454544,170.37753772313357
2018-03-18,3,705.9731188363637,213.91659423386704
2018-03-18,4,703.0083525818184,168.5111410631513
2018-03-18,5,695.9213428363636,238.59280581215688
2018-03-18,6,691.3726603636364,226.369437522601
2018-03-18,7,683.6764520727272,235.82380748874056
2018-03-18,8,672.9342510545455,243.1670074624413
2018-03-18,9,665.847241309091,201.3872592787403
2018-03-18,10,662.7403287272728,146.81810447417735
2018-03-18,11,660.5269073454544,217.77177422005994
2018-03-18,12,662.7200221090909,229.4749991781453
2018-03-18,13,669.624272290909,299.49547059403665
2018-03-18,14,677.361093818182,298.53167559748846
2018-03-18,15,685.9914065454545,269.0670857030146
2018-03-18,16,696.4290082909091,267.2312857095895
2018-03-18,17,726.828015709091,300.48986225714197
2018-03-18,18,761.2883467636365,334.5592504684572
2018-03-18,19,798.8962036363637,344.28899043361065
2018-03-18,20,826.3913646545454,383.25384529405966
2018-03-18,21,851.4903447272729,411.5863585259214
2018-03-18,22,865.0754722909093,375.66587198790234
2018-03-18,23,876.7314711272727,369.6383286761564
2018-03-18,24,892.1238877090912,397.6648752424472
2018-03-18,25,902.9270085818182,410.71435352904444
2018-03-18,26,906.5618932363637,384.66129195568567
2018-03-18,27,911.0699624727274,345.63524376212246
2018-03-18,28,907.1913984,386.9560419474671
2018-03-18,29,910.8059764363636,387.292605279595
2018-03-18,30,913.1209309090909,395.61489858312245
2018-03-18,31,918.7255575272727,382.3359452973471
2018-03-18,32,927.3761768727272,377.8229369801769
2018-03-18,33,935.6003572363636,357.93510371807105
2018-03-18,34,951.0943069090908,371.825990334988
2018-03-18,35,967.6645073454545,377.42518031493483
2018-03-18,36,981.4527010909089,365.27830369177167
2018-03-18,37,993.5757521454545,330.99473881455685
2018-03-18,38,1002.8355700363636,273.3353206877281
2018-03-18,39,992.5807278545456,331.65256714553414
2018-03-18,40,971.2384721454546,328.5317071567113
2018-03-18,41,948.0686208000001,266.5734573786121
2018-03-18,42,908.206729309091,272.14205069200176
2018-03-18,43,878.579373381818,328.3787238239259
2018-03-18,44,837.9458304,278.6897373352182
2018-03-18,45,797.1295278545456,242.64686413097078
2018-03-18,46,759.9074967272727,188.35307932542167
2018-03-18,47,723.5992634181817,205.85437259607488
2018-03-18,48,703.3941783272726,250.34192577007798
