date,period,demand,wind
2016-07-25,1,572.477410909091,77.4860580558204
2016-07-25,2,559.2781090909091,95.15563299253756
2016-07-25,3,561.0244782545454,111.29537460140045
2016-07-25,4,561.8164363636364,96.79255465334168
2016-07-25,5,554.9324928,93.82467799730433
2016-07-25,6,553.8968552727273,85.04343469542063
2016-07-25,7,553.1252037818183,38.16934152996483
2016-07-25,8,553.2064302545455,39.19432985962721
2016-07-25,9,554.3029876363637,112.79461126269766
2016-07-25,10,554.2623744,144.95170781419512
2016-07-25,11,555.6838376727273,145.70132614484368
2016-07-25,12,560.6183458909093,130.75485453170717
2016-07-25,13,582.305814109091,134.56413951806437
2016-07-25,14,618.8577268363637,197.68506262533285
2016-07-25,15,658.3337925818182,201.0659942798909
2016-07-25,16,687.4128698181819,200.34697261579936
2016-07-25,17,716.085814690909,179.31176435780273
2016-07-25,18,728.4119319272725,203.8808876031428
2016-07-25,19,735.6207813818182,182.18785101416879
2016-07-25,20,735.6817012363637,158.47543443242705
2016-07-25,21,734.1587048727275,187.90942766034388
2016-07-25,22,734.2805445818183,191.7952043130938
2016-07-25,23,736.412739490909,216.56320589105493
2016-07-25,24,737.7326696727272,226.4306308557152
2016-07-25,25,740.4943697454546,184.19193267365796
2016-07-25,26,739.8242513454545,168.69472106249384
2016-07-25,27,736.2096733090909,190.9690943160525
2016-07-25,28,731.0517922909091,172.16744271672312
2016-07-25,29,729.8130885818182,207.24652092442224
2016-07-25,30,727.4778274909091,223.89110753147708
2016-07-25,31,729.9958481454545,231.8462408363195
2016-07-25,32,733.9962519272729,268.2715723725304
2016-07-25,33,744.7993727999999,236.75700581873178
2016-07-25,34,760.1917893818181,229.3985075117526
2016-07-25,35,772.8834257454546,227.01196752029983
2016-07-25,36,781.0466862545455,160.47951609191625
2016-07-25,37,782.9352017454545,151.30051612479042
2016-07-25,38,779.7470626909092,143.23829448699826
2016-07-25,39,771.482269090909,131.8410361944837
2016-07-25,40,766.0400954181817,129.04144120451036
2016-07-25,41,757.5722356363638,93.12095466649136
2016-07-25,42,749.7948008727274,71.3361280778461
2016-07-25,43,751.0538112000002,51.754261481311026
2016-07-25,44,747.2767802181819,50.897554817712624
2016-07-25,45,724.9598068363637,59.05156645517606
2016-07-25,46,690.9462213818182,92.37133633584276
2016-07-25,47,650.9827968,94.97205299319505
2016-07-25,48,615.2431488,88.8986146816135
