date,period,demand,wind
2018-03-08,1,2142.0968029090914,183.27403267694535
2018-03-08,2,2165.4204043636364,153.63897564022486
2018-03-08,3,2144.3595403636364,111.76525198066994
2018-03-08,4,2117.5548043636363,100.35706630724218
2018-03-08,5,2103.166114909091,72.42668069298793
2018-03-08,6,2094.753373090909,85.18986159965812
2018-03-08,7,2080.016570181818,72.86377592951773
2018-03-08,8,2062.5528785454544,83.44148065353892
2018-03-08,9,2048.2802269090907,114.43153292350175
2018-03-08,10,2052.9797585454544,80.42552352148329
2018-03-08,11,2094.231202909091,73.6068378316184
2018-03-08,12,2141.8647272727276,72.07700450376409
2018-03-08,13,2274.844066909091,83.13551398796804
2018-03-08,14,2398.5403810909092,93.01386633354154
2018-03-08,15,2557.512192,82.87325684605018
2018-03-08,16,2608.104680727273,59.969466451888636
2018-03-08,17,2622.783464727273,52.84481409645288
2018-03-08,18,2610.8895883636364,72.03329498011111
2018-03-08,19,2645.2948014545454,80.64407113974819
2018-03-08,20,2651.5028247272726,62.81058548933233
2018-03-08,21,2646.455179636364,72.99490450047668
2018-03-08,22,2630.441960727273,106.78236628423026
2018-03-08,23,2615.9372334545455,133.92598047273086
2018-03-08,24,2591.7433483636364,229.64983727275717
2018-03-08,25,2580.48768,192.49674216772416
2018-03-08,26,2549.4475636363636,218.4164896939413
2018-03-08,27,2510.226781090909,281.2707847069266
2018-03-08,28,2472.050338909091,296.5254084618166
2018-03-08,29,2457.1974981818184,258.498122883724
2018-03-08,30,2452.6140043636365,296.65653703277553
2018-03-08,31,2466.944674909091,248.83831815641548
2018-03-08,32,2537.959819636364,243.4620467470989
2018-03-08,33,2636.4759272727274,218.46019921759435
2018-03-08,34,2756.8071447272728,314.4900226831914
2018-03-08,35,2842.15296,244.33623722015847
2018-03-08,36,2907.9464029090914,155.562194680956
2018-03-08,37,2992.421934545455,149.13689470396795
2018-03-08,38,3019.6328029090914,251.06750386271742
2018-03-08,39,2981.5723985454542,206.52749926033076
2018-03-08,40,2920.652544,308.807784608304
2018-03-08,41,2855.323252363636,310.9058417436471
2018-03-08,42,2771.0797963636364,280.83368947039685
2018-03-08,43,2653.4754676363636,303.6937703409053
2018-03-08,44,2524.9055650909095,239.1785134291068
2018-03-08,45,2384.325748363636,258.62925145468296
2018-03-08,46,2260.5714152727273,274.58322758802063
2018-03-08,47,2149.9873745454547,254.91394194417967
2018-03-08,48,2138.1515170909092,240.0964134258194
