date,period,demand,wind
2017-12-30,1,494.3742894545455,10.20617377297084
2017-12-30,2,494.9979927272728,33.59076892731517
2017-12-30,3,497.1737018181819,22.5759689667642
2017-12-30,4,487.93419054545467,19.133843979092017
2017-12-30,5,480.2176756363636,30.52017489069332
2017-12-30,6,473.6470341818182,37.207732009599276
2017-12-30,7,465.7564625454546,64.94142476741511
2017-12-30,8,465.945024,68.77693546796411
2017-12-30,9,462.0722618181818,76.42610210723562
2017-12-30,10,459.4178967272728,48.747046253986
2017-12-30,11,458.1994996363636,27.90853085242776
2017-12-30,12,458.7796887272728,11.98733686182978
2017-12-30,13,473.0088261818182,11.047582103290708
2017-12-30,14,471.5148392727272,16.98114993918275
2017-12-30,15,473.4004538181818,22.051454682928433
2017-12-30,16,484.3370181818183,25.449870146947635
2017-12-30,17,502.9175738181818,21.82197968375029
2017-12-30,18,521.2225396363636,22.84915348959532
2017-12-30,19,542.0368232727274,21.341174923567507
2017-12-30,20,548.0272756363636,20.641822545119826
2017-12-30,21,552.3351796363636,21.97496301653572
2017-12-30,22,554.496384,23.72334396265492
2017-12-30,23,557.3248058181817,61.51022716065618
2017-12-30,24,558.2676130909091,86.7415496893389
2017-12-30,25,559.2684392727273,155.9009434892666
2017-12-30,26,558.7172596363637,267.1198264242743
2017-12-30,27,558.1225658181818,311.1462441237385
2017-12-30,28,550.7106501818182,315.1019560143332
2017-12-30,29,551.0152494545455,299.2463263092147
2017-12-30,30,551.3488581818182,295.4435977514054
2017-12-30,31,559.3989818181818,238.3698872415267
2017-12-30,32,572.1921512727273,175.74506722771955
2017-12-30,33,602.1734225454545,163.6703113185838
2017-12-30,34,634.1853556363636,130.71333048423682
2017-12-30,35,655.6668567272727,119.436273381768
2017-12-30,36,659.3510574545455,67.32359380650253
2017-12-30,37,653.4911476363636,114.26762220980308
2017-12-30,38,642.4240407272728,71.07168545974555
2017-12-30,39,627.2085818181818,97.26461750879385
2017-12-30,40,611.8915898181818,140.63539235346335
2017-12-30,41,598.8663447272727,137.53201617410173
2017-12-30,42,582.6645643636364,113.52456030770244
2017-12-30,43,562.1403752727273,135.5541602288044
2017-12-30,44,539.0923636363636,99.07856274039251
2017-12-30,45,518.597184,104.15979486505145
2017-12-30,46,501.0754734545455,115.83023768039716
2017-12-30,47,477.60682472727274,158.82948157401628
2017-12-30,48,460.5347607272728,96.47784608304022
