date,period,demand,wind
2019-04-03,1,460.18664727272716,60.53769025937737
2019-04-03,2,450.51199418181824,41.67703080311648
2019-04-03,3,454.2397090909091,68.78786284887735
2019-04-03,4,463.7693149090909,83.99877708011441
2019-04-03,5,465.364834909091,105.38366152733491
2019-04-03,6,466.03205236363635,141.5314375883494
2019-04-03,7,473.023330909091,167.91013511292286
2019-04-03,8,471.0796974545454,159.27750419145931
2019-04-03,9,465.7274530909091,193.21794930799834
2019-04-03,10,464.7701410909091,224.67787895723072
2019-04-03,11,473.05234036363635,257.6676419343174
2019-04-03,12,492.74976,134.74553404122423
2019-04-03,13,525.0953018181818,10.162464249317862
2019-04-03,14,557.7599476363637,10.085972582925148
2019-04-03,15,605.712576,10.064117821098659
2019-04-03,16,624.162589090909,10.075045202011902
2019-04-03,17,631.5164858181818,18.4017094579046
2019-04-03,18,625.97568,106.76051152240375
2019-04-03,19,627.1360581818182,72.43760807390119
2019-04-03,20,633.1700247272727,61.42280811335022
2019-04-03,21,620.4348741818181,44.11383674677012
2019-04-03,22,616.9682443636364,31.077471317268817
2019-04-03,23,614.7780305454546,74.68864854202965
2019-04-03,24,614.4009076363636,70.47067950951708
2019-04-03,25,611.5579810909092,41.58961175581052
2019-04-03,26,609.5273192727273,39.7647391432986
2019-04-03,27,599.5335621818183,31.733114172063516
2019-04-03,28,591.193344,24.13858443735823
2019-04-03,29,586.2182225454545,28.728084420921142
2019-04-03,30,582.2584320000001,46.38673197672508
2019-04-03,31,581.9828421818182,42.5293665143496
2019-04-03,32,590.3520698181819,40.93396890101582
2019-04-03,33,601.8688232727272,57.52173312732174
2019-04-03,34,614.647488,22.816371346855583
2019-04-03,35,623.4518574545455,53.34747361846215
2019-04-03,36,633.9097658181818,64.56989381636478
2019-04-03,37,644.4547025454546,85.17893421874486
2019-04-03,38,648.8206254545455,63.82683191426412
2019-04-03,39,645.3685003636365,120.25582695026135
2019-04-03,40,646.775458909091,116.4530983924521
2019-04-03,41,653.1430341818182,126.72483645090242
2019-04-03,42,638.043613090909,164.07462441237388
2019-04-03,43,618.5492596363636,144.91892567145536
2019-04-03,44,593.586624,141.334744731911
2019-04-03,45,568.9866065454546,134.89851737400966
2019-04-03,46,538.062528,115.66632696669845
2019-04-03,47,503.33821090909095,162.65406489365202
2019-04-03,48,478.36107054545465,234.94961701568104
