date,period,demand,wind
2016-01-12,1,927.7310592000001,39.53526414412046
2016-01-12,2,945.6153879272726,46.1244748348072
2016-01-12,3,951.594236509091,51.39584338735661
2016-01-12,4,940.2631435636365,49.50759196554785
2016-01-12,5,929.4542208,43.90184555705316
2016-01-12,6,928.4098804363637,68.23275189848451
2016-01-12,7,918.6714065454547,86.38750254774976
2016-01-12,8,899.899388509091,78.36243400506264
2016-01-12,9,893.0589591272728,76.39550544067853
2016-01-12,10,891.8057506909092,125.72607383543182
2016-01-12,11,904.0767499636364,142.2089352049706
2016-01-12,12,932.7177844363636,174.2895400900753
2016-01-12,13,987.2584599272726,19.13821493145732
2016-01-12,14,1067.3332573090909,151.19779874420595
2016-01-12,15,1183.437797236364,256.33013051053626
2016-01-12,16,1239.962719418182,341.98986948946384
2016-01-12,17,1259.9618373818182,386.1867543311747
2016-01-12,18,1255.523390836364,328.37872382392595
2016-01-12,19,1268.107692218182,300.8023853512608
2016-01-12,20,1268.5776453818182,312.80064959400386
2016-01-12,21,1262.2854946909092,233.19905059337916
2016-01-12,22,1258.9697140363637,250.13430553272627
2016-01-12,23,1267.3505454545455,169.21486439396432
2016-01-12,24,1273.9298897454544,150.8830901739045
2016-01-12,25,1288.1590272,149.7422716065617
2016-01-12,26,1287.8457250909091,173.3454143791709
2016-01-12,27,1289.9344058181819,155.28901015812482
2016-01-12,28,1288.2895697454546,127.51597882902135
2016-01-12,29,1294.3206353454545,93.64546895032711
2016-01-12,30,1286.8274932363638,83.69281041454357
2016-01-12,31,1288.1329186909093,81.74555113580331
2016-01-12,32,1322.5439336727272,82.65033827541998
2016-01-12,33,1369.1737309090909,79.69994542884383
2016-01-12,34,1424.1321425454546,96.91057036720473
2016-01-12,35,1433.7661824000002,96.69420822512247
2016-01-12,36,1427.4218146909093,67.7016811861008
2016-01-12,37,1430.9986804363637,71.51752260100595
2016-01-12,38,1425.1503744000001,82.88636970314607
2016-01-12,39,1397.8669824,86.99725040270887
2016-01-12,40,1363.1165568000001,83.7124797001874
2016-01-12,41,1324.972025018182,75.35303330155497
2016-01-12,42,1273.4860450909093,84.83362898188633
2016-01-12,43,1216.8827973818181,97.77601893553373
2016-01-12,44,1150.1494481454545,91.93424109931294
2016-01-12,45,1082.502301090909,82.6109997041323
2016-01-12,46,1025.4029917090909,106.46984319011146
2016-01-12,47,962.4292677818182,95.86809822808117
2016-01-12,48,930.6813207272728,76.13980472730859
