date,period,demand,wind
2018-01-15,1,821.2605591272728,18.70549064729281
2018-01-15,2,843.0611642181818,18.64648279036129
2018-01-15,3,847.7084788363636,18.66615207600513
2018-01-15,4,833.7926434909092,18.66615207600513
2018-01-15,5,827.5527098181819,18.64648279036129
2018-01-15,6,826.7433460363636,125.70640454978798
2018-01-15,7,823.5581079272728,217.62097636345706
2018-01-15,8,812.2009064727273,217.58163779216937
2018-01-15,9,803.9767261090909,221.65317992044447
2018-01-15,10,809.2506449454546,158.39675728985176
2018-01-15,11,824.4457972363638,140.1043216410796
2018-01-15,12,846.4030533818183,118.07472171997767
2018-01-15,13,919.3502277818183,89.96731253492887
2018-01-15,14,1010.5994670545455,75.68741115750026
2018-01-15,15,1112.8926056727273,83.29942470166671
2018-01-15,16,1153.5696628363635,85.0499911239686
2018-01-15,17,1183.3072546909093,86.72188040369505
2018-01-15,18,1191.688086109091,83.65347184325586
2018-01-15,19,1212.0266146909094,82.7093461323515
2018-01-15,20,1227.796154181818,134.9706380880371
2018-01-15,21,1237.8218216727273,201.19712285084978
2018-01-15,22,1247.142559418182,165.35968440777145
2018-01-15,23,1249.6750848,175.46969722870574
2018-01-15,24,1245.5760488727274,169.82461224892342
2018-01-15,25,1241.5031214545456,263.98148262599034
2018-01-15,26,1226.0207755636366,215.81140208422372
2018-01-15,27,1213.0448465454544,201.8068707058089
2018-01-15,28,1194.6122391272727,183.12104934415987
2018-01-15,29,1190.9831563636367,277.55328972024074
2018-01-15,30,1188.7117160727273,373.20502580623963
2018-01-15,31,1192.8107519999999,205.48502712120717
2018-01-15,32,1223.6187927272729,363.62608369768895
2018-01-15,33,1247.0120168727271,312.7416417370722
2018-01-15,34,1310.3773684363637,266.3417969032513
2018-01-15,35,1353.7958190545455,109.49891317926298
2018-01-15,36,1361.9155653818184,224.83960419474676
2018-01-15,37,1353.4041914181819,157.53130872152275
2018-01-15,38,1332.5696011636364,180.72139649561134
2018-01-15,39,1313.9020171636364,130.26967881915908
2018-01-15,40,1275.6269428363637,213.1167099510175
2018-01-15,41,1239.5972002909089,203.08537427265853
2018-01-15,42,1178.9993506909093,189.12018146553143
2018-01-15,43,1127.6961303272728,124.97864098096584
2018-01-15,44,1062.8164852363639,139.809282356422
2018-01-15,45,1005.769392872727,120.13999671258098
2018-01-15,46,954.1267618909094,209.08450639403003
2018-01-15,47,893.7377803636364,260.7950583516881
2018-01-15,48,862.3031354181819,190.7527321739702
